,name,type,value,date
8439,Djokovic,2,12025,2011-06-06
4520,Federer,3,9230,2011-06-06
8902,Murray,4,6625,2011-06-06
10357,Soderling,5,4595,2011-06-06
7315,Ferrer,6,4150,2011-06-06
7968,Berdych,7,3490,2011-06-06
10239,Monfils,8,2780,2011-06-06
10542,Fish,9,2440,2011-06-06
5322,Roddick,10,2200,2011-06-06
6506,Nadal,1,12070,2011-06-13
8440,Djokovic,2,12005,2011-06-13
4521,Federer,3,9230,2011-06-13
8903,Murray,4,6855,2011-06-13
10358,Soderling,5,4595,2011-06-13
7316,Ferrer,6,4150,2011-06-13
7969,Berdych,7,3490,2011-06-13
10240,Monfils,8,2780,2011-06-13
10543,Fish,9,2335,2011-06-13
5323,Roddick,10,2200,2011-06-13
6507,Nadal,1,12070,2011-06-20
8441,Djokovic,2,12005,2011-06-20
4522,Federer,3,9230,2011-06-20
8904,Murray,4,6855,2011-06-20
10359,Soderling,5,4595,2011-06-20
7317,Ferrer,6,4150,2011-06-20
7970,Berdych,7,3490,2011-06-20
10241,Monfils,8,2780,2011-06-20
10544,Fish,9,2335,2011-06-20
5324,Roddick,10,2200,2011-06-20
8442,Djokovic,1,13285,2011-07-04
6508,Nadal,2,11270,2011-07-04
4523,Federer,3,9230,2011-07-04
8905,Murray,4,6855,2011-07-04
10360,Soderling,5,4325,2011-07-04
7318,Ferrer,6,4150,2011-07-04
10242,Monfils,7,2780,2011-07-04
10545,Fish,8,2650,2011-07-04
7971,Berdych,9,2470,2011-07-04
5325,Roddick,10,2110,2011-07-04
8443,Djokovic,1,13155,2011-07-11
6509,Nadal,2,11270,2011-07-11
4524,Federer,3,9230,2011-07-11
8906,Murray,4,6855,2011-07-11
10361,Soderling,5,4325,2011-07-11
7319,Ferrer,6,4150,2011-07-11
10243,Monfils,7,2755,2011-07-11
7972,Berdych,8,2470,2011-07-11
10546,Fish,9,2435,2011-07-11
5326,Roddick,10,2110,2011-07-11
8444,Djokovic,1,13155,2011-07-18
6510,Nadal,2,11270,2011-07-18
4525,Federer,3,9230,2011-07-18
8907,Murray,4,6855,2011-07-18
10362,Soderling,5,4325,2011-07-18
7320,Ferrer,6,4210,2011-07-18
10244,Monfils,7,2695,2011-07-18
7973,Berdych,8,2470,2011-07-18
10547,Fish,9,2435,2011-07-18
5327,Roddick,10,2110,2011-07-18
8445,Djokovic,1,13155,2011-07-25
6511,Nadal,2,11270,2011-07-25
4526,Federer,3,9530,2011-07-25
8908,Murray,4,6855,2011-07-25
10363,Soderling,5,4325,2011-07-25
7321,Ferrer,6,4210,2011-07-25
10245,Monfils,7,2695,2011-07-25
7974,Berdych,8,2470,2011-07-25
10548,Fish,9,2435,2011-07-25
10591,Almagro,10,2165,2011-07-25
8446,Djokovic,1,13155,2011-08-01
6512,Nadal,2,11270,2011-08-01
4527,Federer,3,9530,2011-08-01
8909,Murray,4,6705,2011-08-01
10364,Soderling,5,4325,2011-08-01
7322,Ferrer,6,4210,2011-08-01
10246,Monfils,7,2695,2011-08-01
10549,Fish,8,2550,2011-08-01
7975,Berdych,9,2470,2011-08-01
10592,Almagro,10,2165,2011-08-01
8447,Djokovic,1,12860,2011-08-08
6513,Nadal,2,11770,2011-08-08
4528,Federer,3,9710,2011-08-08
8910,Murray,4,6705,2011-08-08
10365,Soderling,5,4325,2011-08-08
7323,Ferrer,6,4210,2011-08-08
10247,Monfils,7,2905,2011-08-08
10550,Fish,8,2505,2011-08-08
7976,Berdych,9,2420,2011-08-08
10593,Almagro,10,2165,2011-08-08
8448,Djokovic,1,13500,2011-08-15
6514,Nadal,2,11420,2011-08-15
4529,Federer,3,9200,2011-08-15
8911,Murray,4,5715,2011-08-15
10366,Soderling,5,4235,2011-08-15
7324,Ferrer,6,4200,2011-08-15
10551,Fish,7,3060,2011-08-15
10248,Monfils,8,2995,2011-08-15
7977,Berdych,9,2420,2011-08-15
9954,Tsonga,10,2305,2011-08-15
8449,Djokovic,1,13920,2011-08-22
6515,Nadal,2,11420,2011-08-22
4530,Federer,3,8380,2011-08-22
8912,Murray,4,6535,2011-08-22
7325,Ferrer,5,4200,2011-08-22
10367,Soderling,6,4145,2011-08-22
10249,Monfils,7,3165,2011-08-22
10552,Fish,8,2820,2011-08-22
7978,Berdych,9,2690,2011-08-22
10594,Almagro,10,2380,2011-08-22
8450,Djokovic,1,13920,2011-08-29
6516,Nadal,2,11420,2011-08-29
4531,Federer,3,8380,2011-08-29
8913,Murray,4,6535,2011-08-29
7326,Ferrer,5,4200,2011-08-29
10368,Soderling,6,4145,2011-08-29
10250,Monfils,7,3165,2011-08-29
10553,Fish,8,2820,2011-08-29
7979,Berdych,9,2690,2011-08-29
10595,Almagro,10,2380,2011-08-29
8451,Djokovic,1,14720,2011-09-12
6517,Nadal,2,10620,2011-09-12
4532,Federer,3,8380,2011-09-12
8914,Murray,4,7165,2011-09-12
7327,Ferrer,5,4200,2011-09-12
10369,Soderling,6,3785,2011-09-12
10251,Monfils,7,2850,2011-09-12
10554,Fish,8,2820,2011-09-12
7980,Berdych,9,2770,2011-09-12
9955,Tsonga,10,2710,2011-09-12
8452,Djokovic,1,14720,2011-09-19
6518,Nadal,2,10620,2011-09-19
4533,Federer,3,8380,2011-09-19
8915,Murray,4,7165,2011-09-19
7328,Ferrer,5,4200,2011-09-19
10370,Soderling,6,3770,2011-09-19
10555,Fish,7,2820,2011-09-19
10252,Monfils,8,2780,2011-09-19
7981,Berdych,9,2775,2011-09-19
9956,Tsonga,10,2710,2011-09-19
8453,Djokovic,1,14720,2011-09-26
6519,Nadal,2,10620,2011-09-26
4534,Federer,3,8380,2011-09-26
8916,Murray,4,7165,2011-09-26
7329,Ferrer,5,4200,2011-09-26
10371,Soderling,6,3770,2011-09-26
9957,Tsonga,7,2870,2011-09-26
10556,Fish,8,2820,2011-09-26
10253,Monfils,9,2780,2011-09-26
7982,Berdych,10,2775,2011-09-26
8454,Djokovic,1,14720,2011-10-03
6520,Nadal,2,10575,2011-10-03
4535,Federer,3,8380,2011-10-03
8917,Murray,4,7415,2011-10-03
7330,Ferrer,5,4200,2011-10-03
10372,Soderling,6,3770,2011-10-03
9958,Tsonga,7,2870,2011-10-03
10557,Fish,8,2820,2011-10-03
10254,Monfils,9,2780,2011-10-03
7983,Berdych,10,2775,2011-10-03
8455,Djokovic,1,14220,2011-10-10
6521,Nadal,2,10375,2011-10-10
4536,Federer,3,8380,2011-10-10
8918,Murray,4,7825,2011-10-10
7331,Ferrer,5,4200,2011-10-10
10373,Soderling,6,3680,2011-10-10
7984,Berdych,7,3230,2011-10-10
9959,Tsonga,8,3050,2011-10-10
10558,Fish,9,2955,2011-10-10
10255,Monfils,10,2570,2011-10-10
8456,Djokovic,1,13860,2011-10-17
6522,Nadal,2,10375,2011-10-17
8919,Murray,3,7825,2011-10-17
4537,Federer,4,7780,2011-10-17
7332,Ferrer,5,4710,2011-10-17
10374,Soderling,6,3500,2011-10-17
7985,Berdych,7,3230,2011-10-17
10559,Fish,8,2965,2011-10-17
9960,Tsonga,9,2880,2011-10-17
10256,Monfils,10,2525,2011-10-17
8457,Djokovic,1,13860,2011-10-24
6523,Nadal,2,10375,2011-10-24
8920,Murray,3,7825,2011-10-24
4538,Federer,4,7530,2011-10-24
7333,Ferrer,5,4710,2011-10-24
10375,Soderling,6,3500,2011-10-24
7986,Berdych,7,3230,2011-10-24
10560,Fish,8,2965,2011-10-24
9961,Tsonga,9,2880,2011-10-24
10257,Monfils,10,2685,2011-10-24
8458,Djokovic,1,13860,2011-10-31
6524,Nadal,2,10375,2011-10-31
8921,Murray,3,7825,2011-10-31
4539,Federer,4,7530,2011-10-31
7334,Ferrer,5,4710,2011-10-31
10376,Soderling,6,3500,2011-10-31
7987,Berdych,7,3230,2011-10-31
9962,Tsonga,8,3040,2011-10-31
10561,Fish,9,2965,2011-10-31
10258,Monfils,10,2525,2011-10-31
8459,Djokovic,1,13785,2011-11-07
6525,Nadal,2,10375,2011-11-07
8922,Murray,3,7780,2011-11-07
4540,Federer,4,7530,2011-11-07
7335,Ferrer,5,4390,2011-11-07
10377,Soderling,6,3320,2011-11-07
7988,Berdych,7,3230,2011-11-07
9963,Tsonga,8,2935,2011-11-07
10562,Fish,9,2875,2011-11-07
10259,Monfils,10,2525,2011-11-07
8460,Djokovic,1,13475,2011-11-14
6526,Nadal,2,9375,2011-11-14
8923,Murray,3,7380,2011-11-14
4541,Federer,4,6670,2011-11-14
7336,Ferrer,5,4480,2011-11-14
9964,Tsonga,6,3535,2011-11-14
7989,Berdych,7,3300,2011-11-14
10563,Fish,8,2965,2011-11-14
10608,Tipsarevic,9,2395,2011-11-14
10596,Almagro,10,2380,2011-11-14
8461,Djokovic,1,13475,2011-11-21
6527,Nadal,2,9375,2011-11-21
8924,Murray,3,7380,2011-11-21
4542,Federer,4,6670,2011-11-21
7337,Ferrer,5,4480,2011-11-21
9965,Tsonga,6,3535,2011-11-21
7990,Berdych,7,3300,2011-11-21
10564,Fish,8,2965,2011-11-21
10609,Tipsarevic,9,2395,2011-11-21
10597,Almagro,10,2380,2011-11-21
8462,Djokovic,1,13675,2011-11-28
6528,Nadal,2,9575,2011-11-28
4543,Federer,3,8170,2011-11-28
8925,Murray,4,7380,2011-11-28
7338,Ferrer,5,4880,2011-11-28
9966,Tsonga,6,4335,2011-11-28
7991,Berdych,7,3700,2011-11-28
10565,Fish,8,2965,2011-11-28
10610,Tipsarevic,9,2595,2011-11-28
10598,Almagro,10,2380,2011-11-28
8463,Djokovic,1,13630,2011-12-05
6529,Nadal,2,9595,2011-12-05
4544,Federer,3,8170,2011-12-05
8926,Murray,4,7380,2011-12-05
7339,Ferrer,5,4925,2011-12-05
9967,Tsonga,6,4335,2011-12-05
7992,Berdych,7,3700,2011-12-05
10566,Fish,8,2965,2011-12-05
10611,Tipsarevic,9,2595,2011-12-05
10599,Almagro,10,2380,2011-12-05
8464,Djokovic,1,13630,2011-12-12
6530,Nadal,2,9595,2011-12-12
4545,Federer,3,8170,2011-12-12
8927,Murray,4,7380,2011-12-12
7340,Ferrer,5,4925,2011-12-12
9968,Tsonga,6,4335,2011-12-12
7993,Berdych,7,3700,2011-12-12
10567,Fish,8,2965,2011-12-12
10612,Tipsarevic,9,2595,2011-12-12
10600,Almagro,10,2380,2011-12-12
8465,Djokovic,1,13630,2011-12-19
6531,Nadal,2,9595,2011-12-19
4546,Federer,3,8170,2011-12-19
8928,Murray,4,7380,2011-12-19
7341,Ferrer,5,4925,2011-12-19
9969,Tsonga,6,4335,2011-12-19
7994,Berdych,7,3700,2011-12-19
10568,Fish,8,2965,2011-12-19
10613,Tipsarevic,9,2595,2011-12-19
10601,Almagro,10,2380,2011-12-19
8466,Djokovic,1,13630,2011-12-26
6532,Nadal,2,9595,2011-12-26
4547,Federer,3,8170,2011-12-26
8929,Murray,4,7380,2011-12-26
7342,Ferrer,5,4925,2011-12-26
9970,Tsonga,6,4335,2011-12-26
7995,Berdych,7,3700,2011-12-26
10569,Fish,8,2965,2011-12-26
10614,Tipsarevic,9,2595,2011-12-26
10602,Almagro,10,2380,2011-12-26
8467,Djokovic,1,13630,2012-01-02
6533,Nadal,2,9595,2012-01-02
4548,Federer,3,8170,2012-01-02
8930,Murray,4,7380,2012-01-02
7343,Ferrer,5,4925,2012-01-02
9971,Tsonga,6,4335,2012-01-02
7996,Berdych,7,3700,2012-01-02
10570,Fish,8,2965,2012-01-02
10615,Tipsarevic,9,2595,2012-01-02
10603,Almagro,10,2380,2012-01-02
8468,Djokovic,1,13630,2012-01-09
6534,Nadal,2,9595,2012-01-09
4549,Federer,3,8010,2012-01-09
8931,Murray,4,7380,2012-01-09
7344,Ferrer,5,4925,2012-01-09
9972,Tsonga,6,4335,2012-01-09
7997,Berdych,7,3700,2012-01-09
10571,Fish,8,2965,2012-01-09
10616,Tipsarevic,9,2655,2012-01-09
10604,Almagro,10,2380,2012-01-09
8469,Djokovic,1,13630,2012-01-16
6535,Nadal,2,9595,2012-01-16
4550,Federer,3,8010,2012-01-16
8932,Murray,4,7380,2012-01-16
7345,Ferrer,5,4925,2012-01-16
9973,Tsonga,6,4335,2012-01-16
7998,Berdych,7,3700,2012-01-16
10572,Fish,8,2965,2012-01-16
10617,Tipsarevic,9,2655,2012-01-16
10605,Almagro,10,2380,2012-01-16
8470,Djokovic,1,13630,2012-01-30
6536,Nadal,2,10435,2012-01-30
4551,Federer,3,8010,2012-01-30
8933,Murray,4,6900,2012-01-30
7346,Ferrer,5,4565,2012-01-30
9974,Tsonga,6,4425,2012-01-30
7999,Berdych,7,3700,2012-01-30
10573,Fish,8,2965,2012-01-30
10618,Tipsarevic,9,2700,2012-01-30
9687,Del Potro,10,2630,2012-01-30
8471,Djokovic,1,13630,2012-02-06
6537,Nadal,2,10435,2012-02-06
4552,Federer,3,8010,2012-02-06
8934,Murray,4,6900,2012-02-06
7347,Ferrer,5,4565,2012-02-06
9975,Tsonga,6,4425,2012-02-06
8000,Berdych,7,3860,2012-02-06
10574,Fish,8,2965,2012-02-06
10619,Tipsarevic,9,2700,2012-02-06
9688,Del Potro,10,2630,2012-02-06
8472,Djokovic,1,13630,2012-02-13
6538,Nadal,2,10435,2012-02-13
4553,Federer,3,8010,2012-02-13
8935,Murray,4,7150,2012-02-13
7348,Ferrer,5,4565,2012-02-13
9976,Tsonga,6,4375,2012-02-13
8001,Berdych,7,3815,2012-02-13
10575,Fish,8,3005,2012-02-13
10620,Tipsarevic,9,2770,2012-02-13
9689,Del Potro,10,2585,2012-02-13
8473,Djokovic,1,13630,2012-02-20
6539,Nadal,2,10435,2012-02-20
4554,Federer,3,8330,2012-02-20
8936,Murray,4,7150,2012-02-20
7349,Ferrer,5,4595,2012-02-20
9977,Tsonga,6,4410,2012-02-20
8002,Berdych,7,3950,2012-02-20
10576,Fish,8,2915,2012-02-20
10621,Tipsarevic,9,2770,2012-02-20
9690,Del Potro,10,2705,2012-02-20
8474,Djokovic,1,13130,2012-02-27
6540,Nadal,2,10435,2012-02-27
4555,Federer,3,8235,2012-02-27
8937,Murray,4,7150,2012-02-27
9978,Tsonga,5,4410,2012-02-27
7350,Ferrer,6,4345,2012-02-27
8003,Berdych,7,3860,2012-02-27
10577,Fish,8,2870,2012-02-27
10622,Tipsarevic,9,2710,2012-02-27
9691,Del Potro,10,2705,2012-02-27
8475,Djokovic,1,13310,2012-03-05
6541,Nadal,2,10415,2012-03-05
4556,Federer,3,8710,2012-03-05
8938,Murray,4,7450,2012-03-05
7351,Ferrer,5,4665,2012-03-05
9979,Tsonga,6,4455,2012-03-05
8004,Berdych,7,3860,2012-03-05
10578,Fish,8,2875,2012-03-05
9692,Del Potro,9,2840,2012-03-05
10623,Tipsarevic,10,2710,2012-03-05
8476,Djokovic,1,12670,2012-03-19
6542,Nadal,2,10175,2012-03-19
4557,Federer,3,9350,2012-03-19
8939,Murray,4,7450,2012-03-19
7352,Ferrer,5,4700,2012-03-19
9980,Tsonga,6,4535,2012-03-19
8005,Berdych,7,3860,2012-03-19
10579,Fish,8,2910,2012-03-19
10624,Tipsarevic,9,2730,2012-03-19
10678,Isner,10,2675,2012-03-19
8477,Djokovic,1,12670,2012-04-02
6543,Nadal,2,9935,2012-04-02
4558,Federer,3,9035,2012-04-02
8940,Murray,4,8040,2012-04-02
7353,Ferrer,5,4700,2012-04-02
9981,Tsonga,6,4670,2012-04-02
8006,Berdych,7,3725,2012-04-02
10625,Tipsarevic,8,2820,2012-04-02
10580,Fish,9,2730,2012-04-02
9693,Del Potro,10,2660,2012-04-02
8478,Djokovic,1,12670,2012-04-09
6544,Nadal,2,9935,2012-04-09
4559,Federer,3,9035,2012-04-09
8941,Murray,4,8040,2012-04-09
9982,Tsonga,5,4735,2012-04-09
7354,Ferrer,6,4700,2012-04-09
8007,Berdych,7,3810,2012-04-09
10626,Tipsarevic,8,2820,2012-04-09
10581,Fish,9,2725,2012-04-09
10679,Isner,10,2710,2012-04-09
8479,Djokovic,1,12670,2012-04-16
6545,Nadal,2,9215,2012-04-16
4560,Federer,3,8880,2012-04-16
8942,Murray,4,7680,2012-04-16
9983,Tsonga,5,4795,2012-04-16
7355,Ferrer,6,4280,2012-04-16
8008,Berdych,7,3810,2012-04-16
10627,Tipsarevic,8,2820,2012-04-16
10680,Isner,9,2770,2012-04-16
10582,Fish,10,2725,2012-04-16
8480,Djokovic,1,13270,2012-04-23
6546,Nadal,2,9715,2012-04-23
4561,Federer,3,8880,2012-04-23
8943,Murray,4,7860,2012-04-23
9984,Tsonga,5,4830,2012-04-23
7356,Ferrer,6,4160,2012-04-23
8009,Berdych,7,4080,2012-04-23
10628,Tipsarevic,8,2820,2012-04-23
10583,Fish,9,2725,2012-04-23
9694,Del Potro,10,2700,2012-04-23
8481,Djokovic,1,13020,2012-04-30
6547,Nadal,2,10170,2012-04-30
4562,Federer,3,8880,2012-04-30
8944,Murray,4,7860,2012-04-30
9985,Tsonga,5,4830,2012-04-30
7357,Ferrer,6,4280,2012-04-30
8010,Berdych,7,4080,2012-04-30
10629,Tipsarevic,8,2820,2012-04-30
10584,Fish,9,2725,2012-04-30
10681,Isner,10,2620,2012-04-30
8482,Djokovic,1,12020,2012-05-07
6548,Nadal,2,9615,2012-05-07
4563,Federer,3,8520,2012-05-07
8945,Murray,4,7860,2012-05-07
9986,Tsonga,5,4885,2012-05-07
7358,Ferrer,6,4280,2012-05-07
8011,Berdych,7,3990,2012-05-07
10630,Tipsarevic,8,2820,2012-05-07
10585,Fish,9,2750,2012-05-07
10682,Isner,10,2725,2012-05-07
8483,Djokovic,1,11200,2012-05-14
4564,Federer,2,9430,2012-05-14
6549,Nadal,3,9105,2012-05-14
8946,Murray,4,7500,2012-05-14
9987,Tsonga,5,4930,2012-05-14
7359,Ferrer,6,4460,2012-05-14
8012,Berdych,7,4410,2012-05-14
10631,Tipsarevic,8,3090,2012-05-14
9695,Del Potro,9,2970,2012-05-14
10683,Isner,10,2725,2012-05-14
8484,Djokovic,1,11800,2012-05-21
6550,Nadal,2,10060,2012-05-21
4565,Federer,3,9790,2012-05-21
8947,Murray,4,7500,2012-05-21
9988,Tsonga,5,4965,2012-05-21
7360,Ferrer,6,4640,2012-05-21
8013,Berdych,7,4500,2012-05-21
10632,Tipsarevic,8,3010,2012-05-21
9696,Del Potro,9,2910,2012-05-21
10586,Fish,10,2625,2012-05-21
8485,Djokovic,1,11800,2012-05-28
6551,Nadal,2,10060,2012-05-28
4566,Federer,3,9790,2012-05-28
8948,Murray,4,7500,2012-05-28
9989,Tsonga,5,4965,2012-05-28
7361,Ferrer,6,4640,2012-05-28
8014,Berdych,7,4515,2012-05-28
10633,Tipsarevic,8,3110,2012-05-28
9697,Del Potro,9,2910,2012-05-28
10587,Fish,10,2625,2012-05-28
8486,Djokovic,1,12280,2012-06-11
6552,Nadal,2,10060,2012-06-11
4567,Federer,3,9310,2012-06-11
8949,Murray,4,6980,2012-06-11
9990,Tsonga,5,5230,2012-06-11
7362,Ferrer,6,5180,2012-06-11
8015,Berdych,7,4685,2012-06-11
10634,Tipsarevic,8,3200,2012-06-11
9698,Del Potro,9,3180,2012-06-11
10684,Isner,10,2655,2012-06-11
8487,Djokovic,1,12280,2012-06-18
6553,Nadal,2,10060,2012-06-18
4568,Federer,3,9435,2012-06-18
8950,Murray,4,6980,2012-06-18
9991,Tsonga,5,5230,2012-06-18
7363,Ferrer,6,5180,2012-06-18
8016,Berdych,7,4685,2012-06-18
10635,Tipsarevic,8,3200,2012-06-18
9699,Del Potro,9,3180,2012-06-18
10685,Isner,10,2655,2012-06-18
8488,Djokovic,1,12280,2012-06-25
6554,Nadal,2,10060,2012-06-25
4569,Federer,3,9435,2012-06-25
8951,Murray,4,6980,2012-06-25
7364,Ferrer,5,5250,2012-06-25
9992,Tsonga,6,5230,2012-06-25
8017,Berdych,7,4685,2012-06-25
10636,Tipsarevic,8,3200,2012-06-25
9700,Del Potro,9,3180,2012-06-25
10686,Isner,10,2655,2012-06-25
4570,Federer,1,11075,2012-07-09
8489,Djokovic,2,11000,2012-07-09
6555,Nadal,3,8905,2012-07-09
8952,Murray,4,7460,2012-07-09
7365,Ferrer,5,5430,2012-07-09
9993,Tsonga,6,5230,2012-07-09
8018,Berdych,7,4515,2012-07-09
10637,Tipsarevic,8,3215,2012-07-09
9701,Del Potro,9,3180,2012-07-09
10606,Almagro,10,2605,2012-07-09
4571,Federer,1,11075,2012-07-16
8490,Djokovic,2,11000,2012-07-16
6556,Nadal,3,8905,2012-07-16
8953,Murray,4,7460,2012-07-16
7366,Ferrer,5,5455,2012-07-16
9994,Tsonga,6,5230,2012-07-16
8019,Berdych,7,4515,2012-07-16
10638,Tipsarevic,8,3320,2012-07-16
9702,Del Potro,9,3180,2012-07-16
10607,Almagro,10,2665,2012-07-16
4572,Federer,1,11075,2012-07-23
8491,Djokovic,2,11000,2012-07-23
6557,Nadal,3,8905,2012-07-23
8954,Murray,4,7460,2012-07-23
7367,Ferrer,5,5455,2012-07-23
9995,Tsonga,6,5230,2012-07-23
8020,Berdych,7,4515,2012-07-23
10639,Tipsarevic,8,3320,2012-07-23
9703,Del Potro,9,3180,2012-07-23
10720,Monaco,10,2695,2012-07-23
4573,Federer,1,11075,2012-07-30
8492,Djokovic,2,11000,2012-07-30
6558,Nadal,3,8905,2012-07-30
8955,Murray,4,7460,2012-07-30
7368,Ferrer,5,5455,2012-07-30
9996,Tsonga,6,5230,2012-07-30
8021,Berdych,7,4515,2012-07-30
10640,Tipsarevic,8,3320,2012-07-30
9704,Del Potro,9,3180,2012-07-30
10721,Monaco,10,2695,2012-07-30
4574,Federer,1,11435,2012-08-06
8493,Djokovic,2,11270,2012-08-06
6559,Nadal,3,8905,2012-08-06
8956,Murray,4,8120,2012-08-06
7369,Ferrer,5,5455,2012-08-06
9997,Tsonga,6,5230,2012-08-06
8022,Berdych,7,4515,2012-08-06
9705,Del Potro,8,3340,2012-08-06
10641,Tipsarevic,9,3320,2012-08-06
10722,Monaco,10,2695,2012-08-06
4575,Federer,1,11345,2012-08-13
8494,Djokovic,2,11270,2012-08-13
6560,Nadal,3,8895,2012-08-13
8957,Murray,4,8200,2012-08-13
7370,Ferrer,5,5455,2012-08-13
9998,Tsonga,6,4880,2012-08-13
8023,Berdych,7,4425,2012-08-13
10642,Tipsarevic,8,3320,2012-08-13
9706,Del Potro,9,3305,2012-08-13
10687,Isner,10,2890,2012-08-13
4576,Federer,1,12165,2012-08-20
8495,Djokovic,2,11270,2012-08-20
6561,Nadal,3,8715,2012-08-20
8958,Murray,4,7290,2012-08-20
7371,Ferrer,5,5375,2012-08-20
9999,Tsonga,6,4835,2012-08-20
8024,Berdych,7,4155,2012-08-20
9707,Del Potro,8,3620,2012-08-20
10643,Tipsarevic,9,3285,2012-08-20
10688,Isner,10,2880,2012-08-20
4577,Federer,1,12165,2012-08-27
8496,Djokovic,2,11270,2012-08-27
6562,Nadal,3,8715,2012-08-27
8959,Murray,4,7290,2012-08-27
7372,Ferrer,5,5375,2012-08-27
10000,Tsonga,6,4835,2012-08-27
8025,Berdych,7,4200,2012-08-27
9708,Del Potro,8,3620,2012-08-27
10644,Tipsarevic,9,3285,2012-08-27
10689,Isner,10,2880,2012-08-27
4578,Federer,1,11805,2012-09-10
8497,Djokovic,2,10470,2012-09-10
8960,Murray,3,8570,2012-09-10
6563,Nadal,4,7515,2012-09-10
7373,Ferrer,5,5915,2012-09-10
8026,Berdych,6,4830,2012-09-10
10001,Tsonga,7,4520,2012-09-10
9709,Del Potro,8,3890,2012-09-10
10645,Tipsarevic,9,3285,2012-09-10
10690,Isner,10,2610,2012-09-10
4579,Federer,1,11805,2012-09-17
8498,Djokovic,2,10470,2012-09-17
8961,Murray,3,8570,2012-09-17
6564,Nadal,4,7385,2012-09-17
7374,Ferrer,5,5960,2012-09-17
8027,Berdych,6,4965,2012-09-17
10002,Tsonga,7,4520,2012-09-17
9710,Del Potro,8,3850,2012-09-17
10646,Tipsarevic,9,3285,2012-09-17
10691,Isner,10,2610,2012-09-17
4580,Federer,1,11805,2012-09-24
8499,Djokovic,2,10470,2012-09-24
8962,Murray,3,8570,2012-09-24
6565,Nadal,4,7385,2012-09-24
7375,Ferrer,5,5960,2012-09-24
8028,Berdych,6,4965,2012-09-24
10003,Tsonga,7,4520,2012-09-24
9711,Del Potro,8,3850,2012-09-24
10647,Tipsarevic,9,3285,2012-09-24
10692,Isner,10,2610,2012-09-24
4581,Federer,1,11805,2012-10-01
8500,Djokovic,2,10470,2012-10-01
8963,Murray,3,8410,2012-10-01
6566,Nadal,4,7385,2012-10-01
7376,Ferrer,5,5960,2012-10-01
8029,Berdych,6,4965,2012-10-01
10004,Tsonga,7,4520,2012-10-01
9712,Del Potro,8,3850,2012-10-01
10648,Tipsarevic,9,3185,2012-10-01
10723,Monaco,10,2775,2012-10-01
4582,Federer,1,11805,2012-10-08
8501,Djokovic,2,10970,2012-10-08
8964,Murray,3,8090,2012-10-08
6567,Nadal,4,7085,2012-10-08
7377,Ferrer,5,5960,2012-10-08
10005,Tsonga,6,4640,2012-10-08
8030,Berdych,7,4570,2012-10-08
9713,Del Potro,8,3670,2012-10-08
10649,Tipsarevic,9,3185,2012-10-08
10724,Monaco,10,2775,2012-10-08
4583,Federer,1,12165,2012-10-15
8502,Djokovic,2,11970,2012-10-15
8965,Murray,3,7690,2012-10-15
6568,Nadal,4,6995,2012-10-15
7378,Ferrer,5,5360,2012-10-15
8031,Berdych,6,4840,2012-10-15
10006,Tsonga,7,4810,2012-10-15
9714,Del Potro,8,3670,2012-10-15
10650,Tipsarevic,9,3265,2012-10-15
10725,Monaco,10,2775,2012-10-15
4584,Federer,1,12165,2012-10-22
8503,Djokovic,2,11970,2012-10-22
8966,Murray,3,7690,2012-10-22
6569,Nadal,4,6995,2012-10-22
7379,Ferrer,5,5360,2012-10-22
8032,Berdych,6,4985,2012-10-22
10007,Tsonga,7,4815,2012-10-22
9715,Del Potro,8,3740,2012-10-22
10651,Tipsarevic,9,3160,2012-10-22
10726,Monaco,10,2775,2012-10-22
4585,Federer,1,12315,2012-10-29
8504,Djokovic,2,11970,2012-10-29
8967,Murray,3,7690,2012-10-29
6570,Nadal,4,6905,2012-10-29
7380,Ferrer,5,5610,2012-10-29
8033,Berdych,6,4985,2012-10-29
10008,Tsonga,7,4710,2012-10-29
9716,Del Potro,8,3990,2012-10-29
10652,Tipsarevic,9,3100,2012-10-29
10727,Monaco,10,2775,2012-10-29
8505,Djokovic,1,11420,2012-11-05
4586,Federer,2,9465,2012-11-05
8968,Murray,3,7600,2012-11-05
6571,Nadal,4,6795,2012-11-05
7381,Ferrer,5,6030,2012-11-05
8034,Berdych,6,4405,2012-11-05
9717,Del Potro,7,4080,2012-11-05
10009,Tsonga,8,3490,2012-11-05
10653,Tipsarevic,9,2990,2012-11-05
9234,Gasquet,10,2515,2012-11-05
8506,Djokovic,1,12920,2012-11-12
4587,Federer,2,10265,2012-11-12
8969,Murray,3,8000,2012-11-12
6572,Nadal,4,6795,2012-11-12
7382,Ferrer,5,6430,2012-11-12
8035,Berdych,6,4605,2012-11-12
9718,Del Potro,7,4480,2012-11-12
10010,Tsonga,8,3490,2012-11-12
10654,Tipsarevic,9,2990,2012-11-12
9235,Gasquet,10,2515,2012-11-12
8507,Djokovic,1,12920,2012-11-19
4588,Federer,2,10265,2012-11-19
8970,Murray,3,8000,2012-11-19
6573,Nadal,4,6795,2012-11-19
7383,Ferrer,5,6505,2012-11-19
8036,Berdych,6,4680,2012-11-19
9719,Del Potro,7,4480,2012-11-19
10011,Tsonga,8,3490,2012-11-19
10655,Tipsarevic,9,2990,2012-11-19
9236,Gasquet,10,2515,2012-11-19
8508,Djokovic,1,12920,2012-11-26
