name,type,value,date
Wawrinka,4,5870,2016-02-15
Nadal,5,4880,2016-02-15
Ferrer,6,4325,2016-02-15
Nishikori,7,4235,2016-02-15
Berdych,8,3990,2016-02-15
Tsonga,9,2950,2016-02-15
Gasquet,10,2760,2016-02-15
Djokovic,1,16790,2016-02-22
Murray,2,8855,2016-02-22
Federer,3,8795,2016-02-22
Wawrinka,4,5870,2016-02-22
Nadal,5,4880,2016-02-22
Nishikori,6,4235,2016-02-22
Berdych,7,3990,2016-02-22
Ferrer,8,3915,2016-02-22
Tsonga,9,2950,2016-02-22
Gasquet,10,2760,2016-02-22
Djokovic,1,16580,2016-02-29
Murray,2,8765,2016-02-29
Federer,3,8295,2016-02-29
Wawrinka,4,6325,2016-02-29
Nadal,5,4810,2016-02-29
Nishikori,6,4030,2016-02-29
Berdych,7,3900,2016-02-29
Ferrer,8,3505,2016-02-29
Tsonga,9,2950,2016-02-29
Gasquet,10,2715,2016-02-29
Djokovic,1,16540,2016-03-07
Murray,2,8685,2016-03-07
Federer,3,8295,2016-03-07
Wawrinka,4,6325,2016-03-07
Nadal,5,4810,2016-03-07
Nishikori,6,3980,2016-03-07
Berdych,7,3900,2016-03-07
Ferrer,8,3505,2016-03-07
Tsonga,9,2950,2016-03-07
Gasquet,10,2715,2016-03-07
Djokovic,1,16540,2016-03-21
Murray,2,8370,2016-03-21
Federer,3,7695,2016-03-21
Wawrinka,4,6405,2016-03-21
Nadal,5,4990,2016-03-21
Nishikori,6,4070,2016-03-21
Berdych,7,3810,2016-03-21
Ferrer,8,3505,2016-03-21
Tsonga,9,3130,2016-03-21
Gasquet,10,2795,2016-03-21
Djokovic,1,16540,2016-04-04
Murray,2,7815,2016-04-04
Federer,3,7695,2016-04-04
Wawrinka,4,6370,2016-04-04
Nadal,5,4955,2016-04-04
Nishikori,6,4490,2016-04-04
Berdych,7,3630,2016-04-04
Ferrer,8,3370,2016-04-04
Tsonga,9,3130,2016-04-04
Gasquet,10,2840,2016-04-04
Djokovic,1,16540,2016-04-11
Murray,2,7815,2016-04-11
Federer,3,7695,2016-04-11
Wawrinka,4,6370,2016-04-11
Nadal,5,4955,2016-04-11
Nishikori,6,4490,2016-04-11
Berdych,7,3630,2016-04-11
Ferrer,8,3370,2016-04-11
Tsonga,9,3130,2016-04-11
Gasquet,10,2840,2016-04-11
Djokovic,1,15550,2016-04-18
Murray,2,8175,2016-04-18
Federer,3,7785,2016-04-18
Wawrinka,4,6460,2016-04-18
Nadal,5,5595,2016-04-18
Nishikori,6,4490,2016-04-18
Tsonga,7,3400,2016-04-18
Ferrer,8,3190,2016-04-18
Berdych,9,3120,2016-04-18
Gasquet,10,2840,2016-04-18
Djokovic,1,15550,2016-04-25
Murray,2,8175,2016-04-25
Federer,3,7785,2016-04-25
Wawrinka,4,6460,2016-04-25
Nadal,5,5915,2016-04-25
Nishikori,6,4290,2016-04-25
Tsonga,7,3400,2016-04-25
Berdych,8,3120,2016-04-25
Ferrer,9,3010,2016-04-25
Gasquet,10,2840,2016-04-25
Djokovic,1,15550,2016-05-02
Murray,2,7925,2016-05-02
Federer,3,7535,2016-05-02
Wawrinka,4,6460,2016-05-02
Nadal,5,5915,2016-05-02
Nishikori,6,4290,2016-05-02
Tsonga,7,3400,2016-05-02
Berdych,8,3120,2016-05-02
Ferrer,9,3010,2016-05-02
Raonic,10,2740,2016-05-02
Djokovic,1,16550,2016-05-09
Federer,2,7525,2016-05-09
Murray,3,7525,2016-05-09
Wawrinka,4,6380,2016-05-09
Nadal,5,5675,2016-05-09
Nishikori,6,4290,2016-05-09
Tsonga,7,3400,2016-05-09
Berdych,8,2940,2016-05-09
Ferrer,9,2920,2016-05-09
Raonic,10,2740,2016-05-09
Djokovic,1,16150,2016-05-16
Murray,2,8435,2016-05-16
Federer,3,7015,2016-05-16
Wawrinka,4,6110,2016-05-16
Nadal,5,5675,2016-05-16
Nishikori,6,4470,2016-05-16
Tsonga,7,3355,2016-05-16
Berdych,8,2850,2016-05-16
Raonic,9,2785,2016-05-16
Gasquet,10,2725,2016-05-16
Djokovic,1,16150,2016-05-23
Murray,2,8435,2016-05-23
Federer,3,7015,2016-05-23
Wawrinka,4,6315,2016-05-23
Nadal,5,5675,2016-05-23
Nishikori,6,4470,2016-05-23
Tsonga,7,3355,2016-05-23
Berdych,8,2850,2016-05-23
Raonic,9,2785,2016-05-23
Cilic,10,2775,2016-05-23
Djokovic,1,16950,2016-06-06
Murray,2,8915,2016-06-06
Federer,3,6655,2016-06-06
Nadal,4,5405,2016-06-06
Wawrinka,5,5035,2016-06-06
Nishikori,6,4290,2016-06-06
Thiem,7,3105,2016-06-06
Berdych,8,3030,2016-06-06
Raonic,9,2965,2016-06-06
Gasquet,10,2905,2016-06-06
Djokovic,1,16950,2016-06-13
Murray,2,8915,2016-06-13
Federer,3,6745,2016-06-13
Nadal,4,5335,2016-06-13
Wawrinka,5,5035,2016-06-13
Nishikori,6,4290,2016-06-13
Thiem,7,3175,2016-06-13
Berdych,8,3030,2016-06-13
Raonic,9,2965,2016-06-13
Gasquet,10,2905,2016-06-13
Djokovic,1,16950,2016-06-20
Murray,2,8915,2016-06-20
Federer,3,6425,2016-06-20
Nadal,4,5335,2016-06-20
Wawrinka,5,5035,2016-06-20
Nishikori,6,4155,2016-06-20
Raonic,7,3175,2016-06-20
Thiem,8,3175,2016-06-20
Berdych,9,2950,2016-06-20
Gasquet,10,2905,2016-06-20
Djokovic,1,16950,2016-06-27
Murray,2,8915,2016-06-27
Federer,3,6425,2016-06-27
Nadal,4,5335,2016-06-27
Wawrinka,5,5035,2016-06-27
Nishikori,6,4155,2016-06-27
Raonic,7,3175,2016-06-27
Thiem,8,3175,2016-06-27
Berdych,9,2950,2016-06-27
Gasquet,10,2905,2016-06-27
Djokovic,1,15040,2016-07-11
Murray,2,10195,2016-07-11
Federer,3,5945,2016-07-11
Nadal,4,5290,2016-07-11
Wawrinka,5,4720,2016-07-11
Nishikori,6,4290,2016-07-11
Raonic,7,4285,2016-07-11
Berdych,8,3490,2016-07-11
Thiem,9,3175,2016-07-11
Tsonga,10,2995,2016-07-11
Djokovic,1,15040,2016-07-18
Murray,2,10065,2016-07-18
Federer,3,5945,2016-07-18
Nadal,4,5290,2016-07-18
Wawrinka,5,4720,2016-07-18
Nishikori,6,4290,2016-07-18
Raonic,7,4285,2016-07-18
Berdych,8,3490,2016-07-18
Thiem,9,3175,2016-07-18
Tsonga,10,2995,2016-07-18
Djokovic,1,15040,2016-07-25
Murray,2,10065,2016-07-25
Federer,3,5945,2016-07-25
Nadal,4,5290,2016-07-25
Wawrinka,5,4720,2016-07-25
Nishikori,6,4290,2016-07-25
Raonic,7,4285,2016-07-25
Berdych,8,3490,2016-07-25
Thiem,9,3105,2016-07-25
Tsonga,10,2995,2016-07-25
Djokovic,1,16040,2016-08-01
Murray,2,10065,2016-08-01
Federer,3,5945,2016-08-01
Wawrinka,4,5035,2016-08-01
Nadal,5,4940,2016-08-01
Nishikori,6,4845,2016-08-01
Raonic,7,4465,2016-08-01
Berdych,8,3660,2016-08-01
Tsonga,9,2995,2016-08-01
Thiem,10,2865,2016-08-01
Djokovic,1,16040,2016-08-08
Murray,2,10065,2016-08-08
Federer,3,5945,2016-08-08
Wawrinka,4,5035,2016-08-08
Nadal,5,4940,2016-08-08
Raonic,6,4465,2016-08-08
Nishikori,7,4390,2016-08-08
Berdych,8,3660,2016-08-08
Tsonga,9,2995,2016-08-08
Thiem,10,2865,2016-08-08
Djokovic,1,15440,2016-08-15
Murray,2,9065,2016-08-15
Federer,3,5945,2016-08-15
Wawrinka,4,5070,2016-08-15
Nadal,5,4850,2016-08-15
Raonic,6,4455,2016-08-15
Nishikori,7,4075,2016-08-15
Berdych,8,3660,2016-08-15
Thiem,9,3035,2016-08-15
Tsonga,10,2815,2016-08-15
Djokovic,1,14840,2016-08-22
Murray,2,9305,2016-08-22
Wawrinka,3,4980,2016-08-22
Federer,4,4945,2016-08-22
Nadal,5,4850,2016-08-22
Raonic,6,4805,2016-08-22
Nishikori,7,4165,2016-08-22
Berdych,8,3570,2016-08-22
Cilic,9,3515,2016-08-22
Thiem,10,3205,2016-08-22
Djokovic,1,14840,2016-08-29
Murray,2,9305,2016-08-29
Wawrinka,3,4980,2016-08-29
Federer,4,4945,2016-08-29
Nadal,5,4850,2016-08-29
Raonic,6,4805,2016-08-29
Nishikori,7,4165,2016-08-29
Berdych,8,3570,2016-08-29
Cilic,9,3515,2016-08-29
Thiem,10,3205,2016-08-29
Djokovic,1,14040,2016-09-12
Murray,2,9485,2016-09-12
Wawrinka,3,6260,2016-09-12
Nadal,4,4940,2016-09-12
Nishikori,5,4875,2016-09-12
Raonic,6,4760,2016-09-12
Federer,7,3745,2016-09-12
Monfils,8,3545,2016-09-12
Berdych,9,3390,2016-09-12
Thiem,10,3295,2016-09-12
Djokovic,1,14040,2016-09-19
Murray,2,9345,2016-09-19
Wawrinka,3,6260,2016-09-19
Nadal,4,4940,2016-09-19
Nishikori,5,4875,2016-09-19
Raonic,6,4760,2016-09-19
Federer,7,3730,2016-09-19
Monfils,8,3545,2016-09-19
Berdych,9,3390,2016-09-19
Thiem,10,3295,2016-09-19
Djokovic,1,14040,2016-09-26
Murray,2,9345,2016-09-26
Wawrinka,3,6365,2016-09-26
Nadal,4,4940,2016-09-26
Nishikori,5,4875,2016-09-26
Raonic,6,4510,2016-09-26
Federer,7,3730,2016-09-26
Monfils,8,3545,2016-09-26
Berdych,9,3470,2016-09-26
Thiem,10,3295,2016-09-26
Djokovic,1,14040,2016-10-03
Murray,2,9345,2016-10-03
Wawrinka,3,6365,2016-10-03
Nadal,4,4940,2016-10-03
Nishikori,5,4875,2016-10-03
Raonic,6,4510,2016-10-03
Federer,7,3730,2016-10-03
Monfils,8,3545,2016-10-03
Berdych,9,3470,2016-10-03
Thiem,10,3295,2016-10-03
Djokovic,1,13540,2016-10-10
Murray,2,9845,2016-10-10
Wawrinka,3,5910,2016-10-10
Nishikori,4,4740,2016-10-10
Nadal,5,4730,2016-10-10
Raonic,6,4690,2016-10-10
Federer,7,3730,2016-10-10
Monfils,8,3725,2016-10-10
Berdych,9,3470,2016-10-10
Thiem,10,3295,2016-10-10
Djokovic,1,12900,2016-10-17
Murray,2,10485,2016-10-17
Wawrinka,3,5820,2016-10-17
Raonic,4,4690,2016-10-17
Nishikori,5,4650,2016-10-17
Nadal,6,4380,2016-10-17
Monfils,7,3815,2016-10-17
Federer,8,3720,2016-10-17
Berdych,9,3300,2016-10-17
Thiem,10,3250,2016-10-17
Djokovic,1,12900,2016-10-24
Murray,2,10485,2016-10-24
Wawrinka,3,5820,2016-10-24
Raonic,4,4690,2016-10-24
Nishikori,5,4650,2016-10-24
Nadal,6,4380,2016-10-24
Federer,7,3720,2016-10-24
Monfils,8,3635,2016-10-24
Thiem,9,3250,2016-10-24
Berdych,10,3060,2016-10-24
Djokovic,1,12900,2016-10-31
Murray,2,10985,2016-10-31
Wawrinka,3,5865,2016-10-31
Nishikori,4,4905,2016-10-31
Raonic,5,4690,2016-10-31
Nadal,6,4080,2016-10-31
Monfils,7,3635,2016-10-31
Thiem,8,3250,2016-10-31
Federer,9,3220,2016-10-31
Cilic,10,3100,2016-10-31
Murray,1,11185,2016-11-07
Djokovic,2,10780,2016-11-07
Wawrinka,3,5115,2016-11-07
Raonic,4,5050,2016-11-07
Nishikori,5,4705,2016-11-07
Monfils,6,3625,2016-11-07
Cilic,7,3450,2016-11-07
Nadal,8,3300,2016-11-07
Thiem,9,3215,2016-11-07
Berdych,10,3060,2016-11-07
Murray,1,11185,2016-11-14
Djokovic,2,10780,2016-11-14
Wawrinka,3,5115,2016-11-14
Raonic,4,5050,2016-11-14
Nishikori,5,4705,2016-11-14
Monfils,6,3625,2016-11-14
Cilic,7,3450,2016-11-14
Nadal,8,3300,2016-11-14
Thiem,9,3215,2016-11-14
Berdych,10,3060,2016-11-14
Murray,1,12685,2016-11-21
Djokovic,2,11780,2016-11-21
Raonic,3,5450,2016-11-21
Wawrinka,4,5315,2016-11-21
Nishikori,5,4905,2016-11-21
Cilic,6,3650,2016-11-21
Monfils,7,3625,2016-11-21
Thiem,8,3415,2016-11-21
Nadal,9,3300,2016-11-21
Berdych,10,3060,2016-11-21
Murray,1,12410,2016-11-28
Djokovic,2,11780,2016-11-28
Raonic,3,5450,2016-11-28
Wawrinka,4,5315,2016-11-28
Nishikori,5,4905,2016-11-28
Cilic,6,3650,2016-11-28
Monfils,7,3625,2016-11-28
Thiem,8,3415,2016-11-28
Nadal,9,3300,2016-11-28
Berdych,10,3060,2016-11-28
Murray,1,12410,2016-12-05
Djokovic,2,11780,2016-12-05
Raonic,3,5450,2016-12-05
Wawrinka,4,5315,2016-12-05
Nishikori,5,4905,2016-12-05
Cilic,6,3650,2016-12-05
Monfils,7,3625,2016-12-05
Thiem,8,3415,2016-12-05
Nadal,9,3300,2016-12-05
Berdych,10,3060,2016-12-05
Murray,1,12410,2016-12-12
Djokovic,2,11780,2016-12-12
Raonic,3,5450,2016-12-12
Wawrinka,4,5315,2016-12-12
Nishikori,5,4905,2016-12-12
Cilic,6,3650,2016-12-12
Monfils,7,3625,2016-12-12
Thiem,8,3415,2016-12-12
Nadal,9,3300,2016-12-12
Berdych,10,3060,2016-12-12
Murray,1,12410,2016-12-19
Djokovic,2,11780,2016-12-19
Raonic,3,5450,2016-12-19
Wawrinka,4,5315,2016-12-19
Nishikori,5,4905,2016-12-19
Cilic,6,3650,2016-12-19
Monfils,7,3625,2016-12-19
Thiem,8,3415,2016-12-19
Nadal,9,3300,2016-12-19
Berdych,10,3060,2016-12-19
Murray,1,12410,2016-12-26
Djokovic,2,11780,2016-12-26
Raonic,3,5450,2016-12-26
Wawrinka,4,5315,2016-12-26
Nishikori,5,4905,2016-12-26
Cilic,6,3650,2016-12-26
Monfils,7,3625,2016-12-26
Thiem,8,3415,2016-12-26
Nadal,9,3300,2016-12-26
Berdych,10,3060,2016-12-26
Murray,1,12410,2017-01-02
Djokovic,2,11780,2017-01-02
Raonic,3,5450,2017-01-02
Wawrinka,4,5315,2017-01-02
Nishikori,5,4905,2017-01-02
Cilic,6,3650,2017-01-02
Monfils,7,3625,2017-01-02
Thiem,8,3415,2017-01-02
Nadal,9,3300,2017-01-02
Berdych,10,3060,2017-01-02
Murray,1,12560,2017-01-09
Djokovic,2,11780,2017-01-09
Raonic,3,5290,2017-01-09
Wawrinka,4,5155,2017-01-09
Nishikori,5,5010,2017-01-09
Monfils,6,3625,2017-01-09
Cilic,7,3605,2017-01-09
Thiem,8,3415,2017-01-09
Nadal,9,3195,2017-01-09
Berdych,10,3060,2017-01-09
Murray,1,12560,2017-01-16
Djokovic,2,11780,2017-01-16
Raonic,3,5290,2017-01-16
Wawrinka,4,5155,2017-01-16
Nishikori,5,5010,2017-01-16
Monfils,6,3625,2017-01-16
Cilic,7,3605,2017-01-16
Thiem,8,3415,2017-01-16
Nadal,9,3195,2017-01-16
Berdych,10,3060,2017-01-16
Murray,1,11540,2017-01-30
Djokovic,2,9825,2017-01-30
Wawrinka,3,5695,2017-01-30
Raonic,4,4930,2017-01-30
Nishikori,5,4830,2017-01-30
Nadal,6,4385,2017-01-30
Cilic,7,3560,2017-01-30
Thiem,8,3505,2017-01-30
Monfils,9,3445,2017-01-30
Federer,10,3260,2017-01-30
Murray,1,11540,2017-02-06
Djokovic,2,9825,2017-02-06
Wawrinka,3,5695,2017-02-06
Raonic,4,4930,2017-02-06
Nishikori,5,4830,2017-02-06
Nadal,6,4385,2017-02-06
Cilic,7,3560,2017-02-06
Thiem,8,3505,2017-02-06
Monfils,9,3445,2017-02-06
Federer,10,3260,2017-02-06
Murray,1,11540,2017-02-13
Djokovic,2,9825,2017-02-13
Wawrinka,3,5695,2017-02-13
Raonic,4,4930,2017-02-13
Nishikori,5,4625,2017-02-13
Nadal,6,4295,2017-02-13
Cilic,7,3470,2017-02-13
Thiem,8,3405,2017-02-13
Federer,9,3260,2017-02-13
Monfils,10,3145,2017-02-13
Murray,1,11540,2017-02-20
Djokovic,2,9825,2017-02-20
Wawrinka,3,5695,2017-02-20
Raonic,4,4930,2017-02-20
Nishikori,5,4730,2017-02-20
Nadal,6,4115,2017-02-20
Cilic,7,3410,2017-02-20
Thiem,8,3375,2017-02-20
Federer,9,3260,2017-02-20
Goffin,10,3245,2017-02-20
Murray,1,11540,2017-02-27
Djokovic,2,9735,2017-02-27
Wawrinka,3,5195,2017-02-27
Raonic,4,5080,2017-02-27
Nishikori,5,4730,2017-02-27
Nadal,6,4115,2017-02-27
Tsonga,7,3480,2017-02-27
Cilic,8,3410,2017-02-27
Thiem,9,3375,2017-02-27
Federer,10,3260,2017-02-27
Murray,1,12040,2017-03-06
Djokovic,2,9825,2017-03-06
Wawrinka,3,5195,2017-03-06
Raonic,4,5080,2017-03-06
Nishikori,5,4730,2017-03-06
Nadal,6,4415,2017-03-06
Cilic,7,3590,2017-03-06
Tsonga,8,3480,2017-03-06
Thiem,9,3375,2017-03-06
Federer,10,3305,2017-03-06
Murray,1,12005,2017-03-20
Djokovic,2,8915,2017-03-20
Wawrinka,3,5705,2017-03-20
Nishikori,4,4730,2017-03-20
Raonic,5,4480,2017-03-20
Federer,6,4305,2017-03-20
Nadal,7,4145,2017-03-20
Thiem,8,3465,2017-03-20
Cilic,9,3420,2017-03-20
Tsonga,10,3310,2017-03-20
Murray,1,11960,2017-04-03
Djokovic,2,7915,2017-04-03
Wawrinka,3,5785,2017-04-03
Federer,4,5305,2017-04-03
Nadal,5,4735,2017-04-03
Raonic,6,4345,2017-04-03
Nishikori,7,4310,2017-04-03
Cilic,8,3385,2017-04-03
Thiem,9,3385,2017-04-03
Tsonga,10,3265,2017-04-03
Murray,1,11960,2017-04-10
Djokovic,2,7915,2017-04-10
Wawrinka,3,5785,2017-04-10
Federer,4,5305,2017-04-10
Nadal,5,4735,2017-04-10
Raonic,6,4345,2017-04-10
Nishikori,7,4310,2017-04-10
Cilic,8,3385,2017-04-10
Thiem,9,3385,2017-04-10
Tsonga,10,3265,2017-04-10
Murray,1,11600,2017-04-17
Djokovic,2,7905,2017-04-17
Wawrinka,3,5605,2017-04-17
Federer,4,5125,2017-04-17
Nishikori,5,4310,2017-04-17
Raonic,6,4165,2017-04-17
Nadal,7,3735,2017-04-17
Cilic,8,3385,2017-04-17
Thiem,9,3385,2017-04-17
Tsonga,10,2905,2017-04-17
Murray,1,11690,2017-04-24
Djokovic,2,8085,2017-04-24
Wawrinka,3,5695,2017-04-24
Federer,4,5125,2017-04-24
Nadal,5,4235,2017-04-24
Raonic,6,4165,2017-04-24
Nishikori,7,4010,2017-04-24
Cilic,8,3565,2017-04-24
Thiem,9,3385,2017-04-24
Goffin,10,2975,2017-04-24
Murray,1,11870,2017-05-01
Djokovic,2,8085,2017-05-01
Wawrinka,3,5695,2017-05-01
Federer,4,5125,2017-05-01
Nadal,5,4735,2017-05-01
Raonic,6,4165,2017-05-01
Nishikori,7,4010,2017-05-01
Cilic,8,3565,2017-05-01
Thiem,9,3535,2017-05-01
Goffin,10,2975,2017-05-01
Murray,1,11270,2017-05-08
Djokovic,2,7085,2017-05-08
Wawrinka,3,5685,2017-05-08
Federer,4,5125,2017-05-08
Nadal,5,4375,2017-05-08
Raonic,6,4135,2017-05-08
Cilic,7,3725,2017-05-08
Nishikori,8,3650,2017-05-08
Thiem,9,3615,2017-05-08
Goffin,10,3055,2017-05-08
Murray,1,10360,2017-05-15
Djokovic,2,6845,2017-05-15
Wawrinka,3,5605,2017-05-15
Nadal,4,5195,2017-05-15
Federer,5,5035,2017-05-15
Raonic,6,4180,2017-05-15
Thiem,7,4035,2017-05-15
Cilic,8,3735,2017-05-15
Nishikori,9,3470,2017-05-15
Goffin,10,3055,2017-05-15
Murray,1,10370,2017-05-22
Djokovic,2,7445,2017-05-22
Wawrinka,3,5445,2017-05-22
Nadal,4,5375,2017-05-22
Federer,5,5035,2017-05-22
Raonic,6,4360,2017-05-22
Thiem,7,4145,2017-05-22
Cilic,8,3765,2017-05-22
Nishikori,9,3560,2017-05-22
Zverev,10,3150,2017-05-22
Murray,1,10370,2017-05-29
Djokovic,2,7445,2017-05-29
Wawrinka,3,5695,2017-05-29
Nadal,4,5375,2017-05-29
Federer,5,5035,2017-05-29
Raonic,6,4450,2017-05-29
Thiem,7,4145,2017-05-29
Cilic,8,3765,2017-05-29
Nishikori,9,3650,2017-05-29
Zverev,10,3150,2017-05-29
Murray,1,9890,2017-06-12
Nadal,2,7285,2017-06-12
Wawrinka,3,6175,2017-06-12
Djokovic,4,5805,2017-06-12
Federer,5,4945,2017-06-12
Raonic,6,4450,2017-06-12
Cilic,7,4115,2017-06-12
Thiem,8,3985,2017-06-12
Nishikori,9,3830,2017-06-12
Zverev,10,3070,2017-06-12
Murray,1,9390,2017-06-19
Nadal,2,7285,2017-06-19
Wawrinka,3,6175,2017-06-19
Djokovic,4,5805,2017-06-19
Federer,5,4765,2017-06-19
Raonic,6,4150,2017-06-19
Cilic,7,4025,2017-06-19
Thiem,8,3895,2017-06-19
Nishikori,9,3785,2017-06-19
Tsonga,10,3040,2017-06-19
Murray,1,9390,2017-06-26
Nadal,2,7285,2017-06-26
Wawrinka,3,6175,2017-06-26
Djokovic,4,5805,2017-06-26
Federer,5,5265,2017-06-26
Cilic,6,4235,2017-06-26
Raonic,7,4150,2017-06-26
Thiem,8,3895,2017-06-26
Nishikori,9,3830,2017-06-26
Tsonga,10,3075,2017-06-26
Murray,1,9390,2017-07-03
Nadal,2,7285,2017-07-03
Wawrinka,3,6175,2017-07-03
Djokovic,4,6055,2017-07-03
Federer,5,5265,2017-07-03
Cilic,6,4235,2017-07-03
Raonic,7,4150,2017-07-03
Thiem,8,3895,2017-07-03
Nishikori,9,3830,2017-07-03
Tsonga,10,3075,2017-07-03
Murray,1,9390,2017-07-10
Nadal,2,7285,2017-07-10
Wawrinka,3,6175,2017-07-10
Djokovic,4,6055,2017-07-10
Federer,5,5265,2017-07-10
Cilic,6,4235,2017-07-10
Raonic,7,4150,2017-07-10
Thiem,8,3895,2017-07-10
Nishikori,9,3830,2017-07-10
Tsonga,10,3075,2017-07-10
Murray,1,7750,2017-07-17
Nadal,2,7465,2017-07-17
Federer,3,6545,2017-07-17
Djokovic,4,6325,2017-07-17
Wawrinka,5,6140,2017-07-17
Cilic,6,5075,2017-07-17
Thiem,7,4030,2017-07-17
Nishikori,8,3740,2017-07-17
Raonic,9,3310,2017-07-17
Dimitrov,10,3160,2017-07-17
Murray,1,7750,2017-07-24
Nadal,2,7465,2017-07-24
Federer,3,6545,2017-07-24
Djokovic,4,6325,2017-07-24
Wawrinka,5,6140,2017-07-24
Cilic,6,5075,2017-07-24
Thiem,7,4030,2017-07-24
Nishikori,8,3740,2017-07-24
Raonic,9,3310,2017-07-24
Dimitrov,10,3160,2017-07-24
Murray,1,7750,2017-07-31
Nadal,2,7465,2017-07-31
Federer,3,6545,2017-07-31
Wawrinka,4,5780,2017-07-31
Djokovic,5,5325,2017-07-31
Cilic,6,5155,2017-07-31
Thiem,7,4065,2017-07-31
Zverev,8,3150,2017-07-31
Nishikori,9,3140,2017-07-31
Raonic,10,3130,2017-07-31
Murray,1,7750,2017-08-07
Nadal,2,7465,2017-08-07
Federer,3,6545,2017-08-07
Wawrinka,4,5780,2017-08-07
Djokovic,5,5325,2017-08-07
Cilic,6,5155,2017-08-07
Thiem,7,4065,2017-08-07
Zverev,8,3560,2017-08-07
Nishikori,9,3320,2017-08-07
Raonic,10,3220,2017-08-07
Murray,1,7750,2017-08-14
Nadal,2,7555,2017-08-14
Federer,3,7145,2017-08-14
Wawrinka,4,5780,2017-08-14
Djokovic,5,5325,2017-08-14
Cilic,6,5155,2017-08-14
Zverev,7,4470,2017-08-14
Thiem,8,4030,2017-08-14
Nishikori,9,3285,2017-08-14
Raonic,10,3230,2017-08-14
Nadal,1,7645,2017-08-21
Murray,2,7150,2017-08-21
Federer,3,7145,2017-08-21
Wawrinka,4,5690,2017-08-21
Djokovic,5,5325,2017-08-21
Zverev,6,4470,2017-08-21
Cilic,7,4155,2017-08-21
Thiem,8,4030,2017-08-21
Dimitrov,9,3710,2017-08-21
Nishikori,10,3195,2017-08-21
Nadal,1,7645,2017-08-28
Murray,2,7150,2017-08-28
Federer,3,7145,2017-08-28
Wawrinka,4,5690,2017-08-28
Djokovic,5,5325,2017-08-28
Zverev,6,4470,2017-08-28
Cilic,7,4155,2017-08-28
Thiem,8,4030,2017-08-28
Dimitrov,9,3710,2017-08-28
Nishikori,10,3195,2017-08-28
Nadal,1,9465,2017-09-11
Federer,2,7505,2017-09-11
Murray,3,6790,2017-09-11
Zverev,4,4470,2017-09-11
Cilic,5,4155,2017-09-11
Djokovic,6,4125,2017-09-11
Thiem,7,4030,2017-09-11
Wawrinka,8,3690,2017-09-11
Dimitrov,9,3575,2017-09-11
Carreno Busta,10,2855,2017-09-11
Nadal,1,9465,2017-09-18
Federer,2,7505,2017-09-18
Murray,3,6790,2017-09-18
Zverev,4,4470,2017-09-18
Cilic,5,4155,2017-09-18
Djokovic,6,4125,2017-09-18
Thiem,7,4030,2017-09-18
Wawrinka,8,3690,2017-09-18
Dimitrov,9,3575,2017-09-18
Carreno Busta,10,2855,2017-09-18
Nadal,1,9465,2017-09-25
Federer,2,7505,2017-09-25
Murray,3,6790,2017-09-25
Zverev,4,4310,2017-09-25
Cilic,5,4155,2017-09-25
Djokovic,6,4125,2017-09-25
Thiem,7,3925,2017-09-25
Dimitrov,8,3575,2017-09-25
Wawrinka,9,3540,2017-09-25
Carreno Busta,10,2855,2017-09-25
Nadal,1,9465,2017-10-02
Federer,2,7505,2017-10-02
Murray,3,6790,2017-10-02
Zverev,4,4310,2017-10-02
Cilic,5,4155,2017-10-02
Djokovic,6,4125,2017-10-02
Thiem,7,3925,2017-10-02
Dimitrov,8,3575,2017-10-02
Wawrinka,9,3540,2017-10-02
Carreno Busta,10,2855,2017-10-02
Nadal,1,9875,2017-10-09
Federer,2,7505,2017-10-09
Murray,3,6290,2017-10-09
Zverev,4,4400,2017-10-09
Cilic,5,4155,2017-10-09
Djokovic,6,4125,2017-10-09
Thiem,7,3925,2017-10-09
Wawrinka,8,3540,2017-10-09
Dimitrov,9,3455,2017-10-09
Goffin,10,3055,2017-10-09
Nadal,1,10465,2017-10-16
Federer,2,8505,2017-10-16
Murray,3,5290,2017-10-16
Cilic,4,4505,2017-10-16
Zverev,5,4400,2017-10-16
Thiem,6,3935,2017-10-16
Djokovic,7,3765,2017-10-16
Dimitrov,8,3590,2017-10-16
Wawrinka,9,3450,2017-10-16
Goffin,10,2885,2017-10-16
Nadal,1,10465,2017-10-23
Federer,2,8505,2017-10-23
Murray,3,5290,2017-10-23
Cilic,4,4505,2017-10-23
Zverev,5,4400,2017-10-23
Thiem,6,3935,2017-10-23
Djokovic,7,3765,2017-10-23
Dimitrov,8,3650,2017-10-23
Wawrinka,9,3450,2017-10-23
Goffin,10,2840,2017-10-23
Nadal,1,10465,2017-10-30
Federer,2,9005,2017-10-30
Murray,3,4790,2017-10-30
Zverev,4,4400,2017-10-30
Cilic,5,4185,2017-10-30
Thiem,6,3935,2017-10-30
Djokovic,7,3765,2017-10-30
Dimitrov,8,3650,2017-10-30
Wawrinka,9,3360,2017-10-30
Goffin,10,2975,2017-10-30
Nadal,1,10645,2017-11-06
Federer,2,9005,2017-11-06
Zverev,3,4410,2017-11-06
Thiem,4,3815,2017-11-06
Cilic,5,3805,2017-11-06
Dimitrov,6,3650,2017-11-06
Wawrinka,7,3150,2017-11-06
Goffin,8,2975,2017-11-06
Sock,9,2765,2017-11-06
Carreno Busta,10,2615,2017-11-06
